variable,before,after
Bald Eagle,-2.084388141,2.619846905
Bald Eagle,-3.286336811,2.858050477
Bald Eagle,-2.711454188,3.247509952
Bald Eagle,-2.390136645,2.636986607
Bald Eagle,-2.130658044,2.528548588
Bald Eagle,-2.735610352,2.583154036
Bald Eagle,-2.326753771,2.777818242
Bald Eagle,-2.869482546,2.532072288
Bald Eagle,-2.408815177,3.123199657
Bald Eagle,-2.434183759,2.73208726
Bald Eagle,-2.528315455,2.423734488
Bald Eagle,-2.82662818,3.145832621
Bald Eagle,-2.867270958,2.656772569
Bald Eagle,-1.534495092,2.840701724
Bald Eagle,-2.083637965,2.59730805
Bald Eagle,-2.906735852,2.516259505
Bald Eagle,-3.091894231,2.677089761
Bald Eagle,-2.446940614,2.489430753
Bald Eagle,-2.634984276,3.050234779
Bald Eagle,-2.539019625,2.67668632
Bald Eagle,-2.642296655,3.191389414
Bald Eagle,-2.52100215,2.722216829
Bald Eagle,-3.724181529,2.909546194
Bald Eagle,-3.119867076,2.901213379
Bald Eagle,-2.576803912,2.99474771
Bald Eagle,-3.075151779,2.359107426
Bald Eagle,-2.375134813,2.85703435
Bald Eagle,-2.141111784,3.075325993
Bald Eagle,-2.774331477,2.878312712
Bald Eagle,-2.485256633,2.350970928
Bald Eagle,-2.327095356,2.505902097
Bald Eagle,-2.319613018,3.11104833
Bald Eagle,-3.177921572,2.834370271
Bald Eagle,-2.419593963,2.765007894
Bald Eagle,-1.690673671,2.952433234
Bald Eagle,-2.555747394,2.853257431
Bald Eagle,-3.069647691,2.711558712
Bald Eagle,-2.540374462,2.991596899
Bald Eagle,-2.372268505,2.811989825
Bald Eagle,-2.872507296,3.195255054
Bald Eagle,-3.154219721,3.031713932
Bald Eagle,-2.223339683,2.655822867
Bald Eagle,-1.989589116,3.441857396
Bald Eagle,-2.125277869,2.482328989
Bald Eagle,-1.705020737,3.061289667
Bald Eagle,-1.916729596,3.094404761
Bald Eagle,-2.668895737,3.059238371
Bald Eagle,-2.825387342,2.780517317
Bald Eagle,-3.005630679,2.602730949
Bald Eagle,-2.538860554,2.666510603
Bald Eagle,-2.55923243,2.536420916
Bald Eagle,-2.876987249,2.658751446
Bald Eagle,-3.331265217,2.716635263
Bald Eagle,-3.019518993,2.816459345
Bald Eagle,-2.701039509,2.604861118
Bald Eagle,-1.756867938,2.862789192
Bald Eagle,-3.551732634,2.958666309
Bald Eagle,-2.49579458,3.143333992
Bald Eagle,-2.787362247,2.5589431
Bald Eagle,-2.780752724,2.60670977
Bald Eagle,-2.81662249,2.589398524
Bald Eagle,-1.608211323,2.657883936
Bald Eagle,-2.354163131,2.656371002
Bald Eagle,-3.1467743,2.617330253
Bald Eagle,-2.674103326,2.892819808
Bald Eagle,-2.60199656,2.994901873
Bald Eagle,-2.979247336,2.901002197
Bald Eagle,-2.667681983,2.695657466
Bald Eagle,-2.220630332,2.574439452
Bald Eagle,-2.505943028,3.050229347
Bald Eagle,-2.250931021,2.984059945
Bald Eagle,-2.635126497,2.990437653
Bald Eagle,-1.890548001,2.516790642
Bald Eagle,-2.561097298,3.193469829
Bald Eagle,-3.013193936,2.793456816
Bald Eagle,-2.869898396,2.806552186
Bald Eagle,-2.817434184,2.740696143
Bald Eagle,-2.944044771,2.626959982
Bald Eagle,-2.520257924,2.841038657
Bald Eagle,-2.695449339,2.51438385
Bald Eagle,-2.422659953,2.649074853
Bald Eagle,-1.821953939,2.902952482
Bald Eagle,-2.191387662,3.31533795
Bald Eagle,-1.930295925,2.474411984
Bald Eagle,-2.973769758,2.802092485
Bald Eagle,-2.800360362,3.246559053
Bald Eagle,-3.00110391,2.861471632
Bald Eagle,-2.217619275,3.191629501
Bald Eagle,-2.605534961,2.635759621
Bald Eagle,-2.406359537,3.049507237
Bald Eagle,-2.375172744,2.502868582
Bald Eagle,-2.495914837,3.075457584
Bald Eagle,-2.945083066,2.722297955
Bald Eagle,-2.549838346,2.838909006
Bald Eagle,-2.734886653,3.149446232
Bald Eagle,-2.964100288,2.439122933
Bald Eagle,-3.039411551,2.507822484
Bald Eagle,-2.547663857,3.079796482
Bald Eagle,-2.383800227,2.596452358
Bald Eagle,-2.442892874,2.551941933
Bald Eagle,-2.844443871,2.888295358
Bald Eagle,-2.056034694,2.845316933
Bald Eagle,-2.998464152,3.192870395
Bald Eagle,-2.577412934,3.11289137
Bald Eagle,-3.159010623,2.621347327
Bald Eagle,-2.660875396,2.957730801
Bald Eagle,-2.272397515,2.488922012
Bald Eagle,-1.662303288,2.651649841
Bald Eagle,-2.565883811,2.689938703
Bald Eagle,-2.422047677,2.873199036
Bald Eagle,-2.659734182,2.832226268
Bald Eagle,-1.918495556,2.691961796
Bald Eagle,-2.175561746,2.886910726
Bald Eagle,-1.969022363,2.817210188
Bald Eagle,-2.161403359,3.094108978
Bald Eagle,-2.456991325,2.547377729
Bald Eagle,-3.065971308,3.051865636
Bald Eagle,-2.975906613,2.455841446
Bald Eagle,-2.248773832,2.857065605
Bald Eagle,-2.919771563,2.903257038
Bald Eagle,-2.609684703,2.684026963
Bald Eagle,-1.865147516,2.800695275
Bald Eagle,-2.870476189,2.984026728
Bald Eagle,-2.198588818,2.632589336
Bald Eagle,-2.794562415,3.014008356
Bald Eagle,-2.479319322,2.392382763
Bald Eagle,-2.492054046,2.54780547
Bald Eagle,-2.482985047,2.639802529
Bald Eagle,-2.240625167,2.580298201
Bald Eagle,-3.297786365,3.408163881
Bald Eagle,-2.323338833,2.640759017
Bald Eagle,-2.033278472,2.61575678
Bald Eagle,-2.517059225,2.470349259
Bald Eagle,-2.873503648,3.213166975
Bald Eagle,-2.245991558,2.818287713
Bald Eagle,-2.742356145,2.732332973
Bald Eagle,-2.593007457,2.724970753
Bald Eagle,-1.91343814,2.490455723
Bald Eagle,-2.519967717,2.890310031
Bald Eagle,-2.210425351,3.142274876
Bald Eagle,-3.128539915,2.292506256
Bald Eagle,-2.658296555,2.951905886
Bald Eagle,-2.771752009,2.566551949
Bald Eagle,-2.240647575,2.910643495
Bald Eagle,-2.77559008,2.117247706
Bald Eagle,-2.631676537,2.785489931
Bald Eagle,-2.894234278,2.934000155
Bald Eagle,-2.236801341,3.093412049
Bald Eagle,-2.051140048,3.055689785
Bald Eagle,-1.848368644,3.17689251
Bald Eagle,-1.970800807,2.562833321
Bald Eagle,-2.223782956,2.902458879
Bald Eagle,-2.844202352,2.640027609
Bald Eagle,-2.491088466,3.066289848
Bald Eagle,-2.776491232,3.327428287
Bald Eagle,-1.83382855,2.864420369
Bald Eagle,-1.80143435,2.844376034
Bald Eagle,-1.979192352,2.673313932
Bald Eagle,-2.394833955,2.934343636
Bald Eagle,-2.890332444,2.971756194
Bald Eagle,-2.803587982,2.689924581
Bald Eagle,-2.556311837,2.586743839
Bald Eagle,-3.074364321,2.507749836
Bald Eagle,-2.514807481,2.908647703
Bald Eagle,-2.675057419,2.839623987
Bald Eagle,-2.444323957,2.396461543
Bald Eagle,-2.523970416,2.368112914
Bald Eagle,-1.19282593,2.70896906
Bald Eagle,-2.674126304,2.842529781
Bald Eagle,-2.178346567,2.624465171
Bald Eagle,-1.746709864,3.051468156
Bald Eagle,-2.389145777,3.010286193
Bald Eagle,-2.825424247,2.466781532
Bald Eagle,-2.343697807,2.527026471
Bald Eagle,-2.239790855,3.164186309
Bald Eagle,-2.070293385,2.944544353
Bald Eagle,-2.67606931,2.805270523
Bald Eagle,-2.009498156,2.458383766
Bald Eagle,-2.948194437,2.645837023
Bald Eagle,-2.307804934,2.68973615
Bald Eagle,-3.132146338,2.936113583
Bald Eagle,-2.957245967,2.717199795
Bald Eagle,-3.0986101,2.495297293
Bald Eagle,-2.492983719,2.927986472
Bald Eagle,-2.408746639,3.231429758
Bald Eagle,-1.890248297,2.673833379
Bald Eagle,-1.943113114,3.063681709
Bald Eagle,-2.577887364,2.791851183
Bald Eagle,-2.231554366,2.698936357
Bald Eagle,-2.607176408,2.89856697
Bald Eagle,-2.796689008,2.722004274
Bald Eagle,-2.412102324,2.731713767
Bald Eagle,-2.09406797,2.931427547
Bald Eagle,-2.117958379,3.282063262
Bald Eagle,-1.911966924,2.760823623
Bald Eagle,-1.728705474,3.194483155
Bald Eagle,-2.217358634,3.00814946
Bald Eagle,-2.480055758,2.547088321
Bald Eagle,-1.908990599,2.934527798
Bald Eagle,-2.528344966,3.028253106
Bald Eagle,-2.514227189,2.611218606
Bald Eagle,-2.364121771,3.086724673
Bald Eagle,-2.632566026,2.822693047
Bald Eagle,-1.79427602,2.665367649
Bald Eagle,-2.469506022,2.560520955
Bald Eagle,-3.080338781,3.052845427
Bald Eagle,-2.601389087,2.670488126
Bald Eagle,-2.391460488,2.671421722
Bald Eagle,-2.776582973,2.77092788
Bald Eagle,-2.707097687,2.680700908
Bald Eagle,-2.677000934,2.648382173
Bald Eagle,-1.41879915,3.016602403
Bald Eagle,-2.614135527,3.234099432
Bald Eagle,-2.338833313,2.868756967
Bald Eagle,-3.405581016,2.750891268
Bald Eagle,-2.182932344,2.618459009
Bald Eagle,-2.559123473,2.718371705
Bald Eagle,-2.893712765,2.736360411
Bald Eagle,-2.007243488,2.686213693
Bald Eagle,-2.361635502,2.954940138
Bald Eagle,-2.303456157,3.324487734
Bald Eagle,-1.790943036,2.666225361
Bald Eagle,-2.255549664,3.097496014
Bald Eagle,-2.888411675,2.636621326
Bald Eagle,-2.613329714,2.612404007
Bald Eagle,-2.720206625,2.71004648
Bald Eagle,-3.451890915,2.953539967
Bald Eagle,-2.393702965,2.635225225
Bald Eagle,-2.659219546,2.328506988
Bald Eagle,-2.90869636,2.756056535
Bald Eagle,-2.696704617,2.824682418
Bald Eagle,-2.058054298,2.778232357
Bald Eagle,-2.713738547,2.961873452
Bald Eagle,-2.150598353,3.134150344
Bald Eagle,-2.612072385,3.361544201
Bald Eagle,-2.600571442,3.260112182
Bald Eagle,-2.461448814,2.607984417
Bald Eagle,-1.997855317,2.797643632
Bald Eagle,-2.613572169,2.680039106
Bald Eagle,-2.665454285,2.905860744
Bald Eagle,-2.479742941,2.885807378
Bald Eagle,-2.376941225,2.746166897
Bald Eagle,-2.636070293,2.919155505
Bald Eagle,-2.531762022,3.3395152
Bald Eagle,-2.50686587,3.056306346
Bald Eagle,-2.715606908,2.529084504
Bald Eagle,-2.602286351,2.729898699
Bald Eagle,-3.057792063,2.345030405
Bald Eagle,-2.94541767,2.840470843
Bald Eagle,-2.273201438,2.573076625
Bald Eagle,-1.8502756,2.999876254
Bald Eagle,-1.96600755,2.570356056
Bald Eagle,-2.398829297,3.030915934
Bald Eagle,-2.382064462,2.683563374
Bald Eagle,-2.433128958,3.466982509
Bald Eagle,-2.663710849,2.914965439
Bald Eagle,-2.107869333,2.609137979
Bald Eagle,-2.926136962,3.213537215
Bald Eagle,-2.085426684,2.857667441
Bald Eagle,-2.687095964,2.770194488
Bald Eagle,-1.996439387,2.798055737
Bald Eagle,-2.476008024,2.644446544
Bald Eagle,-2.922091258,2.849181228
Bald Eagle,-2.349266317,2.558032587
Bald Eagle,-2.317726229,2.987240496
Bald Eagle,-2.656757906,2.987555237
Bald Eagle,-2.309043351,3.083855675
Bald Eagle,-2.524673323,2.521965319
Bald Eagle,-2.826288374,2.574515332
Bald Eagle,-2.741512593,3.188156691
Bald Eagle,-2.434009291,2.879237579
Bald Eagle,-3.141394278,3.064047219
Bald Eagle,-2.431109669,2.880315019
Bald Eagle,-2.519718378,2.620641093
Bald Eagle,-2.97147013,2.764060476
Bald Eagle,-1.514600573,2.869428206
Bald Eagle,-2.64374155,3.137266536
Bald Eagle,-2.123727335,2.74511653
Bald Eagle,-2.437222763,2.923136264
Bald Eagle,-1.981198031,2.567115657
Bald Eagle,-2.425119057,2.713085927
Bald Eagle,-3.019842925,2.901004572
Bald Eagle,-2.457012662,2.621792449
Bald Eagle,-2.824783433,2.45354806
Bald Eagle,-2.106316161,2.439027165
Bald Eagle,-2.138196087,2.74218196
Bald Eagle,-2.645995214,2.886678513
Bald Eagle,-1.448328654,2.858726438
Bald Eagle,-3.067274185,2.632582479
Bald Eagle,-2.451737119,2.936641257
Bald Eagle,-2.486340124,2.738756896
Bald Eagle,-2.726029247,2.88506042
Bald Eagle,-1.600464212,2.951140924
Bald Eagle,-2.565599305,2.854698696
Bald Eagle,-2.145992506,2.718950862
Bald Eagle,-2.134429437,2.647382998
Bald Eagle,-2.472019221,3.065369062
Bald Eagle,-2.325832063,3.367441694
Bald Eagle,-2.948821926,2.833901559
Bald Eagle,-2.423218076,2.683508766
Bald Eagle,-2.461358704,2.728174972
Bald Eagle,-2.967253062,2.642578018
Bald Eagle,-2.093988568,3.067391915
Bald Eagle,-2.68716861,2.941877495
Bald Eagle,-2.754468498,2.724091749
Bald Eagle,-2.540661317,3.069904497
Bald Eagle,-3.018386166,2.776327118
Bald Eagle,-2.251115738,2.69870732
Bald Eagle,-2.184982068,2.94441663
Bald Eagle,-2.342862687,3.010815892
Bald Eagle,-3.225365768,2.998524768
Bald Eagle,-2.867102167,2.751417542
Bald Eagle,-2.302555993,2.031887725
Bald Eagle,-3.051669819,2.565770579
Bald Eagle,-2.503830806,2.85584285
Bald Eagle,-2.275204204,2.713454504
Bald Eagle,-1.929062782,2.520801983
Bald Eagle,-1.748750426,2.668611227
Bald Eagle,-1.622894972,2.512190966
Bald Eagle,-2.044508542,2.507417182
Bald Eagle,-2.849253476,3.55094881
Bald Eagle,-2.453043903,2.724945023
Bald Eagle,-2.468031231,2.652356255
Bald Eagle,-2.672416275,2.616061251
Bald Eagle,-2.511026954,3.097821208
Bald Eagle,-2.657316316,2.979639834
Bald Eagle,-2.486951885,3.136758639
Bald Eagle,-2.91492963,2.49964321
Bald Eagle,-2.178945394,2.841352091
Bald Eagle,-2.343639365,3.221595296
Bald Eagle,-2.755166969,2.687826092
Bald Eagle,-2.890815583,2.923239964
Bald Eagle,-2.344947851,3.002235034
Bald Eagle,-2.189480133,3.246485172
Bald Eagle,-2.535062023,3.013194671
Bald Eagle,-2.888783238,2.698371936
Bald Eagle,-3.059219491,2.615626173
Bald Eagle,-3.34645725,2.458196361
Bald Eagle,-2.840533453,3.056420257
Bald Eagle,-2.067886253,2.528998469
Bald Eagle,-2.142207132,2.704355816
Bald Eagle,-2.259372722,2.964345797
Bald Eagle,-2.341416004,2.814749231
Bald Eagle,-1.836354106,2.620561423
Bald Eagle,-2.838086403,3.062538767
Bald Eagle,-2.353281115,2.910966608
Bald Eagle,-2.627587861,3.020470384
Bald Eagle,-2.520694554,3.031078372
Bald Eagle,-2.440677695,2.448204489
Bald Eagle,-2.602965166,2.788403632
Bald Eagle,-2.805631799,2.898790752
Bald Eagle,-1.933342849,2.797751738
Bald Eagle,-2.636382839,3.32289288
Bald Eagle,-2.41887186,2.745379352
Bald Eagle,-2.262553755,2.921517174
Bald Eagle,-2.295808802,2.918580585
Bald Eagle,-1.756801203,2.610906734
Bald Eagle,-2.629253878,2.746561181
Bald Eagle,-3.198819928,2.890395803
Bald Eagle,-2.291325466,2.756241429
Bald Eagle,-2.583651202,2.937627581
Bald Eagle,-2.193392827,2.735896735
Bald Eagle,-2.701804673,2.75678628
Bald Eagle,-2.005176543,2.954782828
Bald Eagle,-2.19816109,2.925721568
Bald Eagle,-2.841556779,2.959226773
Bald Eagle,-3.010974484,2.655147243
Bald Eagle,-2.286678797,3.107398362
Bald Eagle,-1.956224975,3.010631611
Bald Eagle,-2.594930896,2.775042251
Bald Eagle,-2.519304178,2.61452076
Bald Eagle,-3.005158194,2.806208863
Bald Eagle,-2.311195378,2.656841379
Black Vulture,-0.086398499,1.897918915
Black Vulture,-3.251381084,2.018392224
Black Vulture,-1.603435069,1.727909726
Black Vulture,-1.88127768,2.085087478
Black Vulture,-0.278644546,1.655073749
Black Vulture,-3.568626047,2.032624725
Black Vulture,-5.19833244,1.807221634
Black Vulture,-1.998409526,2.03224968
Black Vulture,-0.487160771,1.759735178
Black Vulture,-3.475274865,1.736986057
Black Vulture,-3.575696918,2.009381236
Black Vulture,-2.078184375,2.370787802
Black Vulture,-3.384568258,2.068281966
Black Vulture,-3.688105751,2.191632707
Black Vulture,-6.27772439,1.995639293
Black Vulture,-1.769552691,1.954316802
Black Vulture,-1.698447966,2.053835848
Black Vulture,-1.783901681,2.19777598
Black Vulture,-1.810115895,1.579988622
Black Vulture,-0.559568185,2.5585442
Black Vulture,-3.911327929,2.009070844
Black Vulture,-5.318149492,2.586938761
Black Vulture,-3.776137483,1.698880498
Black Vulture,-4.341826917,1.568064888
Black Vulture,-1.424005396,2.022984822
Black Vulture,-2.543415121,1.896761842
Black Vulture,-4.219425409,2.365991051
Black Vulture,-3.518071209,2.034052091
Black Vulture,-2.710934249,2.04562451
Black Vulture,0.411162188,2.194773546
Black Vulture,-1.06108815,1.910252172
Black Vulture,-2.410656865,1.916414672
Black Vulture,-3.478929064,1.828092527
Black Vulture,-4.185020263,2.173276198
Black Vulture,-0.600474693,1.563384813
Black Vulture,-2.336505437,1.54780792
Black Vulture,-1.842665918,1.823852846
Black Vulture,-3.369979131,2.029652134
Black Vulture,-3.706568674,1.88107415
Black Vulture,-4.03213942,1.624722975
Black Vulture,-4.931270918,1.868828202
Black Vulture,-2.140291519,1.642098066
Black Vulture,-1.036234623,2.091627313
Black Vulture,-5.578044886,2.248149718
Black Vulture,-2.154336739,2.079960932
Black Vulture,2.234265585,2.247848421
Black Vulture,0.431147053,2.199594807
Black Vulture,-1.154141054,1.911156603
Black Vulture,-2.555322538,1.834531489
Black Vulture,-1.475473768,2.182554309
Black Vulture,-1.452530628,1.346794616
Black Vulture,-2.564799428,2.12700502
Black Vulture,-2.154944052,2.168847852
Black Vulture,-1.385579579,1.216125884
Black Vulture,-3.10827021,1.627685995
Black Vulture,-2.313996265,1.727049916
Black Vulture,-2.992092619,1.73144385
Black Vulture,-3.56354233,2.474271936
Black Vulture,-4.138462597,1.910465517
Black Vulture,-2.94150352,2.022084694
Black Vulture,-2.778275976,2.453660811
Black Vulture,-2.908863242,1.504034116
Black Vulture,-4.174705832,1.916423077
Black Vulture,-3.248884327,1.712861506
Black Vulture,-2.284700596,2.257972373
Black Vulture,-3.849894391,1.62934496
Black Vulture,-1.966914062,1.894928185
Black Vulture,-2.374498981,1.643011808
Black Vulture,-1.339808663,2.106533618
Black Vulture,-4.217427437,2.467296829
Black Vulture,-2.698034464,1.850129087
Black Vulture,-2.986445709,2.136043816
Black Vulture,-3.628151126,2.276758701
Black Vulture,-3.828487363,2.926953086
Black Vulture,-0.187125092,1.770299881
Black Vulture,-3.020223345,2.109357853
Black Vulture,-6.690713685,1.951002678
Black Vulture,-1.643014014,1.879868482
Black Vulture,-2.482033629,1.899383858
Black Vulture,-0.907349268,1.785656328
Black Vulture,-2.850338087,1.524979648
Black Vulture,-2.02328373,2.277562314
Black Vulture,-0.080497237,1.954577433
Black Vulture,-4.26414981,1.868985937
Black Vulture,-2.024651779,1.790728546
Black Vulture,-2.367443697,2.070449473
Black Vulture,-1.810330701,2.147686144
Black Vulture,-4.714127925,1.898136648
Black Vulture,-6.764098862,1.823012019
Black Vulture,-5.88790534,2.680768092
Black Vulture,-3.000885229,1.501904248
Black Vulture,-3.838595252,1.858879882
Black Vulture,-1.022598119,1.518930176
Black Vulture,-0.665510326,1.640260096
Black Vulture,-3.457147162,2.334433588
Black Vulture,-3.895950033,2.461926217
Black Vulture,-4.259728241,2.451608014
Black Vulture,-1.699291439,1.975908634
Black Vulture,-2.349150589,1.962885054
Black Vulture,-0.859937389,1.081358997
Black Vulture,-2.689092092,2.047650804
Black Vulture,-2.250543281,2.155019579
Black Vulture,-5.5954423,2.24888184
Black Vulture,-2.495724405,1.824819254
Black Vulture,-5.169469543,2.1072196
Black Vulture,-4.188871236,1.984848569
Black Vulture,1.781736374,1.988467683
Black Vulture,-2.783744034,1.215636692
Black Vulture,-3.925675726,1.844220221
Black Vulture,-2.121659297,2.497808767
Black Vulture,-5.065762526,2.166190853
Black Vulture,-4.065663674,2.379909521
Black Vulture,-3.479359464,2.397787642
Black Vulture,-4.014440719,2.164534223
Black Vulture,-2.687858373,2.193924808
Black Vulture,-2.201115267,1.581767577
Black Vulture,0.805128374,2.459702009
Black Vulture,-2.794090592,1.985520553
Black Vulture,-2.604971656,2.246321687
Black Vulture,-3.168764904,2.229328042
Black Vulture,-1.085997885,2.003581159
Black Vulture,-3.047029595,1.785011728
Black Vulture,-4.368969342,2.048399939
Black Vulture,-2.874930115,2.111074781
Black Vulture,-2.693198849,2.155177412
Black Vulture,2.375740575,1.92885733
Black Vulture,-3.013596854,2.730060881
Black Vulture,-3.465445121,2.599700582
Black Vulture,-2.345396287,2.305868881
Black Vulture,-3.103153653,2.355757133
Black Vulture,-1.390788144,1.62308397
Black Vulture,-3.578886447,1.686204482
Black Vulture,-2.529699377,1.680255676
Black Vulture,-5.32473258,2.200051357
Black Vulture,-3.344106491,2.282053584
Black Vulture,-3.226277699,2.234435304
Black Vulture,-2.565429959,2.164914297
Black Vulture,-1.92046905,1.992360385
Black Vulture,-3.109391344,1.756356323
Black Vulture,-3.563720456,1.59812324
Black Vulture,-1.569612408,2.231833956
Black Vulture,-5.002036757,2.208681659
Black Vulture,-1.505436873,2.043107635
Black Vulture,-0.981810337,1.864912972
Black Vulture,-2.762839918,2.113732991
Black Vulture,-4.222091076,2.155439192
Black Vulture,-3.265916264,1.724950083
Black Vulture,-3.511395978,2.356853338
Black Vulture,-2.828765962,2.349696326
Black Vulture,-3.239474871,1.396455332
Black Vulture,-0.180514795,2.028089292
Black Vulture,-2.795735749,1.547482811
Black Vulture,-2.724502779,2.723967679
Black Vulture,-1.483361325,1.835126078
Black Vulture,-4.528369494,1.608880273
Black Vulture,-2.401901731,3.084178699
Black Vulture,-3.350681455,1.447316976
Black Vulture,-4.035522769,2.216936563
Black Vulture,-2.501988321,2.071878041
Black Vulture,-0.671758534,1.873207969
Black Vulture,-1.513393127,1.541766033
Black Vulture,-4.435236007,2.029579355
Black Vulture,-2.987551863,2.023135503
Black Vulture,-2.422340622,1.731924447
Black Vulture,0.327772794,1.600255407
Black Vulture,-2.469440653,2.315608069
Black Vulture,-4.487913691,2.232246328
Black Vulture,-4.879610438,1.640777674
Black Vulture,-7.884379184,2.111959116
Black Vulture,-2.96797471,2.540132011
Black Vulture,-2.052289924,2.2077158
